;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Bayern (BAY);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Regierungsbezirk Schwaben (SCH);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;533687;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;537169;0,65%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1839;540674;0,65%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;544201;0,65%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;545781;0,29%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;547366;0,29%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1843;548956;0,29%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;552098;0,57%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;555258;0,57%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;558436;0,57%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;559351;0,16%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;560267;0,16%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;561184;0,16%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;562713;0,27%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;564246;0,27%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;565783;0,27%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;564377;-0,25%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;562975;-0,25%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;561576;-0,25%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;566715;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;571900;0,91%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;570492;-0,25%;1;2;1848-1858: Gemeindenaustausch. Abgang von 6641 Einwohnern.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;572573;0,36%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;574662;0,36%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;576758;0,36%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;578253;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;579752;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;581255;0,26%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;582218;0,17%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;583183;0,17%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
