Bevölkerung: Königreich Preußen (PRE);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Regierungsbezirk Schleswig (SLW);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;430942;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;985238;128,62%;5;;Ab 1868 einschl. Herzogtum Holstein.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;988770;0,36%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;992315;0,36%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;995873;0,36%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;1003114;0,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;1010408;0,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;1017755;0,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;1025156;0,73%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;1080800;5,43%;2;12;Ab 1876 einschl. Herzogtum Lauenburg.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;1093500;1,18%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;1106300;1,17%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;1117900;1,05%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;1127149;0,83%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;1128400;0,11%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;1129600;0,11%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;1133000;0,30%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;1139000;0,53%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;1150306;0,99%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;1157600;0,63%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;1170300;1,10%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;1183700;1,15%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;1197300;1,15%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;1217437;1,68%;1;9;Einschl. Helgoland (1890: 2086 Einwohner).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;1225900;0,70%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;1236400;0,86%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;1248500;0,98%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;1262900;1,15%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;1286416;1,86%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;1298300;0,92%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;1319000;1,59%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;1340200;1,61%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;1360700;1,53%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;1387968;2,00%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;1400900;0,93%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;1423900;1,64%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;1447000;1,62%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;1470800;1,64%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;1504248;2,27%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;1517400;0,87%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;1540400;1,52%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;1563600;1,51%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;1587200;1,51%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;1621004;2,13%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;1633000;0,74%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;1655000;1,35%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;1677000;1,33%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;1699000;1,31%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9: Galloway/Hammel, Demographic behavior;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
