;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Preußen (PRE);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Landdrostei/Regierungsbezirk Aurich (AUR) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;194460;;5;;Bis 1865 s. Kgr. Hannover.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;193876;-0,30%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;192753;-0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;191637;-0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;190527;-0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;189424;-0,58%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;192267;1,50%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;195737;1,80%;5;;Ab 1873 einschl. Jadegebiet.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;197295;0,80%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;201053;1,90%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;203129;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;205227;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;207347;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;209488;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;211652;1,03%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;211687;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;211721;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;211756;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;211790;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;211825;0,02%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;213069;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;214321;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;215580;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;216846;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;218120;0,59%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;220069;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;222035;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;224019;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;226021;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;228040;0,89%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;230394;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;232773;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;235177;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;237605;1,03%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;240058;1,03%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;242336;0,95%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;244636;0,95%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;246957;0,95%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;249300;0,95%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;251666;0,95%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;255974;1,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;260356;1,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;264813;1,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;269346;1,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;273957;1,71%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;276000;0,75%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;280000;1,45%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;283000;1,07%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;287000;1,41%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9: Galloway/Hammel, Demographic behavior;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
