;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Großherzogtum Baden (BAD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Landeskommissarbezirk Konstanz (KON);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;275486;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;274943;-0,20%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;274401;-0,20%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;273860;-0,20%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;274459;0,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;275059;0,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;275660;0,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;276263;0,22%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;276310;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;276357;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;276405;0,02%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;276452;0,02%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;277618;0,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;278789;0,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;279965;0,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;281146;0,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;282332;0,42%;1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;282072;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;281813;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;281554;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;281295;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;281036;-0,09%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;281183;0,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;281329;0,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;281476;0,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;281623;0,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;281770;0,05%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;282504;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;283240;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;283978;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;284717;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;285459;0,26%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;287778;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;290115;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;292472;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;294847;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;297242;0,81%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;300005;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;302794;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;305609;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;308450;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;311318;0,93%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;314186;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;317080;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
