;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Reichsland Elsaß-Lothringen (ELL);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Bezirk Unterelsaß (UEL);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;600406;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;599849;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;599292;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;598736;-0,09%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;598180;-0,09%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;599555;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;600934;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;602316;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;603701;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;605089;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;606480;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;607874;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;609272;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;610673;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;612077;0,23%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;613951;0,31%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;615831;0,31%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;617716;0,31%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;619608;0,31%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;621505;0,31%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;624892;0,54%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;628297;0,54%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;631721;0,54%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;635163;0,54%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;638624;0,54%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;642732;0,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;646867;0,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;651029;0,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;655217;0,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;659432;0,64%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;664797;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;670205;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;675657;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;681154;0,81%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;686695;0,81%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;689520;0,41%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;692357;0,41%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;695206;0,41%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;698066;0,41%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;700938;0,41%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;703000;0,29%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;706000;0,43%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;709000;0,42%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;711000;0,28%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11: Vierteljahrshefte Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
