;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Bayern (BAY);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Isarkreis (ISK);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1818;537734;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;542473;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;547254;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;552078;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;556943;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;561852;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;566804;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;571799;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;576839;0,88%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;581923;0,88%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;585811;0,67%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;589724;0,67%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;593664;0,67%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;597093;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;600541;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1833;604010;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;607498;0,58%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;611023;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;614567;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;618131;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
