;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Preußen (PRE);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Regierungsbezirk Kassel (KAS);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;770569;;1;2;Bis 1866 Kurfürstentum Hessen.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;769766;-0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;768964;-0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;768162;-0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;767362;-0,10%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;772687;0,69%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;778050;0,69%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;783449;0,69%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;788886;0,69%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;795584;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;802339;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;809152;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;816022;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;822951;0,85%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;823814;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;824677;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;825542;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;826408;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;827274;0,10%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;826013;-0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;824754;-0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;823497;-0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;822241;-0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;820988;-0,15%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;826809;0,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;832671;0,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;838574;0,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;844519;0,71%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;850507;0,71%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;858290;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;866145;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;874071;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;882070;0,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;890142;0,92%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;902795;1,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;915629;1,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;928644;1,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;941845;1,42%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;955233;1,42%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;965571;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;976020;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;986583;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;997260;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;1008053;1,08%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;1014000;0,59%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;1024000;0,99%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;1035000;1,07%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;1045000;0,97%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9: Galloway/Hammel, Demographic behavior;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
