;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Fürstentum Hohenzollern-Sigmaringen (HZS);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Gesamtgebiet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1816;35560;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1817;35891;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1818;36226;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;36564;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;36904;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;37248;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;37595;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;37946;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;38299;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;38656;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;39017;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;39380;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;39747;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;40118;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;40492;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;40869;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;41250;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1833;41634;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;42022;0,93%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;42414;0,93%;1;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;42542;0,30%;1;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;42319;-0,52%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;42097;-0,52%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
