;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Großherzogtum Baden (BAD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Kinzigkreis (KIN);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;180438;;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;183693;1,80%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;187007;1,80%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;190381;1,80%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;193815;1,80%;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;196829;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;199891;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;202999;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;206157;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;209363;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;212619;1,56%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;215926;1,56%;1;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;215828;-0,05%;2;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;215720;-0,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50: Heunisch, Baden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
