;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Bayern (BAY);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Regierungsbezirk Niederbayern (NBA);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;515117;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;517440;0,45%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1839;519774;0,45%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;522118;0,45%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;526541;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;531001;0,85%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1843;535499;0,85%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1844;538222;0,51%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1845;540958;0,51%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;543709;0,51%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1847;544226;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;544743;0,10%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1849;545261;0,10%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1850;546702;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1851;548147;0,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;549596;0,26%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1853;551064;0,27%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;552537;0,27%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1855;554013;0,27%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1856;557264;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1857;560533;0,59%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1858;567001;1,15%;1;2;1848-1858: Gemeindenaustausch. Zugang von 3179 Einwohnern.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1859;569766;0,49%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1860;572545;0,49%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;575338;0,49%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1862;578197;0,50%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;581071;0,50%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;583959;0,50%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;587455;0,60%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;590973;0,60%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;594511;0,60%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
