;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Königreich Preußen (PRE);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Landdrostei/Regierungsbezirk Stade (STD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;303831;;5;;Bis 1865 s. Kgr. Hannover.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;301407;-0,80%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;301755;0,12%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;302103;0,12%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;302452;0,12%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;302801;0,12%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;304144;0,44%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;305493;0,44%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;306848;0,44%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;308209;0,44%;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;310967;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;313750;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;316558;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;319391;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;322249;0,89%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;322979;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;323711;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;324444;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;325179;0,23%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;325916;0,23%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;328336;0,74%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;330773;0,74%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;333229;0,74%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;335703;0,74%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;338195;0,74%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;341195;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;344222;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;347276;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;350357;0,89%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;353465;0,89%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;357674;1,19%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;361933;1,19%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;366243;1,19%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;370604;1,19%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;375017;1,19%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;380511;1,46%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;386085;1,46%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;391741;1,46%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;397479;1,46%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;403302;1,46%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;408383;1,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;413528;1,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;418738;1,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;424013;1,26%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;429355;1,26%;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;432000;0,62%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;437000;1,16%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;444000;1,60%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;448000;0,90%;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Volkszahl seit 1816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9: Galloway/Hammel, Demographic behavior;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12: Stat. Dt. Reichs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
