;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Deutscher Bund (DTB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Gesamtgebiet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;32078963;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;32491858;1,29%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;32931124;1,35%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;33361378;1,31%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;33819088;1,37%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;34205188;1,14%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;34733740;1,55%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;35096509;1,04%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;35298411;0,58%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;35594171;0,84%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;36165791;1,61%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;36552796;1,07%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;36842544;0,79%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1833;37120145;0,75%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;37424794;0,82%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;37696304;0,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;38049781;0,94%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;38501760;1,19%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;38778258;0,72%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1839;39159256;0,98%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;39747652;1,50%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;40011523;0,66%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;40325302;0,78%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1843;40626714;0,75%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
