;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Großherzogtum Baden (BAD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Landeskommissarbezirk Mannheim (MAN);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1864;375840;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1865;376597;0,20%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1866;377356;0,20%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1867;378117;0,20%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1868;379740;0,43%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1869;381371;0,43%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1870;383008;0,43%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1871;384652;0,43%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1872;388811;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1873;393016;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1874;397265;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1875;401561;1,08%;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1876;406473;1,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;411445;1,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1878;416477;1,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1879;421571;1,22%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1880;426728;1,22%;1;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1881;428969;0,53%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1882;431222;0,53%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1883;433486;0,53%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1884;435763;0,53%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1885;438051;0,53%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1886;442629;1,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1887;447255;1,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;451930;1,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;456653;1,05%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;461426;1,05%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;466398;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;471424;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;476504;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;481638;1,08%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;486828;1,08%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;497576;2,21%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;508561;2,21%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;519789;2,21%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;531265;2,21%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;542994;2,21%;1;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;551844;1,63%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;560837;1,63%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;569978;1,63%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;579267;1,63%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;588708;1,63%;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;598915;1,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;609299;1,73%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
