;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Großherzogtum Baden (BAD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Regierungsbezirk Karlsruhe (KAB);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1815;15128;;1;28;Ohne Militär.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1816;15303;1,16%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1817;15480;1,16%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1818;15660;1,16%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;15841;1,16%;1;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;16021;1,14%;1;28;Ohne Militär.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;16489;2,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;16970;2,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;17465;2,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;17974;2,92%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;18499;2,92%;1;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;18897;2,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;19303;2,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;19718;2,15%;1;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;19726;0,04%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;19734;0,04%;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;19872;0,70%;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15: Beiträge Stat. Baden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28: Roth, Bevölkerungsentwicklung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29: Hein, Bürgertum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31: Weichel, Berufsstruktur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1: Amtliche Zahl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2: Amtliche Berechnung oder Schätzung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3: Nichtamtliche Berechnung oder Schätzung (zeitgenössisch);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4: Interpolierte oder sonstig errechnete Zahl (neuere Literatur);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5: Interpolierte oder sonstig errechnete Zahl (HGIS Germany);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
