;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bevölkerung: Fürstentum Hohenzollern-Hechingen (HZH);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gebiet: Gesamtgebiet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jahr;Einwohnerzahl ;W-Rate;Wert;Quelle;Anmerkung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1816;14500;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1817;14738;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1818;14979;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;15225;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1820;15474;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1821;15728;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1822;15985;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1823;16247;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1824;16514;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1825;16784;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;17059;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1827;17339;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;17623;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1829;17912;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;18205;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1831;18503;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;18807;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1833;19115;1,64%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;19428;1,64%;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;19458;0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;19488;0,15%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1837;19518;0,15%;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1838;19496;-0,11%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1839;19473;-0,11%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1840;19451;-0,11%;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1841;19679;1,17%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1842;19910;1,17%;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1843;20143;1,17%;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
